# Sensor UCSF Mount Zion, San Francisco, United States of America (Clarity/dufge0229)
# https://aqicn.org/station/@399343/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-11-13T00:00:00.000Z,2.58,7.93,4.88,4.16,6.54,1.549,24
2023-11-14T00:00:00.000Z,2.47,4.76,3.03,2.83,4.15,0.701,24
2023-11-15T00:00:00.000Z,2.78,17.46,6.69,5.59,12.6,4.45,24
2023-11-16T00:00:00.000Z,3.36,15.84,6.13,4.3,8.07,3.008,24
2023-11-17T00:00:00.000Z,4.92,19.07,8.49,6.57,11.46,4.062,24
2023-11-18T00:00:00.000Z,1.22,11,2.25,1.79,4.04,2.539,24
2023-11-19T00:00:00.000Z,2.13,3.88,3.13,2.79,3.48,0.459,24
2023-11-20T00:00:00.000Z,2.09,4.22,3.29,2.84,3.79,0.531,24
2023-11-21T00:00:00.000Z,3.52,8.17,5.85,4.3,7.29,1.518,24
2023-11-22T00:00:00.000Z,4.75,8.03,6.53,5.9,7.31,0.932,24
2023-11-23T00:00:00.000Z,4.7,10.98,5.52,5.14,6.67,1.412,24
2023-11-24T00:00:00.000Z,3.3,7.05,4.3,3.69,4.84,0.859,24
2023-11-25T00:00:00.000Z,3.8,8.42,4.7,4.17,5.25,1.014,24
2023-11-26T00:00:00.000Z,3.74,7.84,5.28,4.76,6.21,1.064,24
2023-11-27T00:00:00.000Z,5.04,16.48,8.68,5.89,10.93,3.156,24
2023-11-28T00:00:00.000Z,6.77,13.1,10.3,9.46,10.95,1.418,24
2023-11-29T00:00:00.000Z,4.33,21.23,10.29,7.77,12.99,4.229,24
2023-11-30T00:00:00.000Z,3.36,8.22,4.11,3.75,5.32,1.395,24
2023-12-01T00:00:00.000Z,1.61,4.12,2.41,2.29,2.99,0.587,24
2023-12-02T00:00:00.000Z,2.68,7.14,3.38,3.05,3.84,0.912,24
2023-12-03T00:00:00.000Z,3.05,7.82,3.68,3.4,4.13,1.049,24
2023-12-04T00:00:00.000Z,3.67,12.58,5.68,4.48,9.46,2.798,24
2023-12-05T00:00:00.000Z,5.27,22.19,10.07,6.26,15.02,5.013,24
2023-12-06T00:00:00.000Z,1.63,45.31,14.18,3.31,23.46,11.782,24
2023-12-07T00:00:00.000Z,1.74,5.28,3.23,2.37,3.34,0.833,24
2023-12-08T00:00:00.000Z,0.99,4.74,2.24,1.71,2.98,0.954,24
2023-12-09T00:00:00.000Z,2.69,4.97,3.92,3.41,4.22,0.609,24
