# Sensor Berkeley-ATB1, San Francisco, United States of America (Clarity/dnuyq4477)
# https://aqicn.org/station/@413374/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-04-30T00:00:00.000Z,3.63,6.29,4.69,4.18,5.01,0.621,24
2024-05-01T00:00:00.000Z,3.25,6.06,4.72,4.22,5.38,0.751,24
2024-05-02T00:00:00.000Z,3.39,6.48,4.91,3.74,5.76,1.063,24
2024-05-03T00:00:00.000Z,1.76,4.88,3.14,2.34,4.08,0.918,24
2024-05-04T00:00:00.000Z,0,3.04,0.56,0.02,1.1,0.926,15
2024-05-05T00:00:00.000Z,1.93,3.99,3.17,2.54,3.72,0.645,20
2024-05-06T00:00:00.000Z,2.22,3.86,3.09,2.79,3.31,0.364,24
2024-05-07T00:00:00.000Z,1.89,4.71,3.73,2.36,4.2,0.946,24
2024-05-08T00:00:00.000Z,2.52,6.82,4.48,3.6,5.62,1.146,24
2024-05-09T00:00:00.000Z,3.14,6.17,3.89,3.35,4.68,0.766,24
2024-05-10T00:00:00.000Z,4.34,8.5,6.8,6.16,7.6,1.067,24
2024-05-11T00:00:00.000Z,3.54,4.63,3.95,3.77,4.13,0.276,24
2024-05-12T00:00:00.000Z,2.65,7.83,3.38,2.9,4.26,1.396,24
2024-05-13T00:00:00.000Z,3.09,6.01,4.18,3.76,5.29,0.872,24
2024-05-14T00:00:00.000Z,2.44,5.66,3.39,3.09,3.97,0.755,24
2024-05-15T00:00:00.000Z,3.08,5,3.88,3.66,4.17,0.524,24
2024-05-16T00:00:00.000Z,2.33,6.16,3.55,3.09,5.22,1.217,24
2024-05-17T00:00:00.000Z,0.92,3.66,2,1.33,2.48,0.703,24
2024-05-18T00:00:00.000Z,2.33,6.33,2.96,2.6,3.32,0.9,24
2024-05-19T00:00:00.000Z,5.43,8.27,6.74,5.99,7.18,0.67,24
2024-05-20T00:00:00.000Z,5.2,8.76,7.44,6.73,7.9,0.824,24
2024-05-21T00:00:00.000Z,7.74,10.7,9.16,8.44,9.55,0.758,24
2024-05-22T00:00:00.000Z,4.26,9.22,6.64,5.43,7.9,1.512,24
2024-05-23T00:00:00.000Z,5.28,8.27,7.54,6.88,7.9,0.709,24
2024-05-24T00:00:00.000Z,3.27,8.5,6.02,5.17,7.2,1.427,24
2024-05-25T00:00:00.000Z,0.07,6.14,1.78,0.43,3.95,1.927,24
2024-05-26T00:00:00.000Z,4.37,5.87,5.04,4.78,5.33,0.4,24
2024-05-27T00:00:00.000Z,4.19,5.3,4.55,4.38,4.84,0.296,24
2024-05-28T00:00:00.000Z,3.21,6.75,4.69,4.3,5.95,0.925,24
2024-05-29T00:00:00.000Z,5.46,8.55,6.67,6.41,7.35,0.733,24
2024-05-30T00:00:00.000Z,6.32,10.13,8.36,7.55,8.94,1.034,24
2024-05-31T00:00:00.000Z,5.88,10.59,8.69,6.75,9.76,1.529,24
2024-06-01T00:00:00.000Z,5.75,9.97,8.22,7.61,8.84,1.066,24
