# Sensor UCSF Mission Bay, San Francisco, United States of America (Clarity/dssij1361)
# https://aqicn.org/station/@399232/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-02-01T00:00:00.000Z,0.63,3.96,2.06,1.21,2.83,0.943,24
2024-02-02T00:00:00.000Z,2,5.85,3.23,3.08,3.98,0.798,24
2024-02-03T00:00:00.000Z,1.12,4.38,2.45,2,3,0.847,24
2024-02-04T00:00:00.000Z,0.61,3.65,1.63,0.95,2.25,0.824,24
2024-02-05T00:00:00.000Z,2.33,6.37,3.69,3.41,4.47,1.046,24
2024-02-06T00:00:00.000Z,2.54,7.61,3.44,3.19,4.55,1.164,24
2024-02-07T00:00:00.000Z,1.54,4.9,2.72,2.34,3.63,0.884,24
2024-02-08T00:00:00.000Z,2.29,4.57,3.51,2.92,3.9,0.605,24
2024-02-09T00:00:00.000Z,2.2,13.2,4.51,3.14,9.23,3.627,24
2024-02-10T00:00:00.000Z,2.29,6.84,3.6,3.19,3.83,0.935,24
2024-02-11T00:00:00.000Z,2.09,7.31,3.22,2.71,3.93,1.367,24
2024-02-12T00:00:00.000Z,4.11,20.25,11.2,6.2,16.93,5.534,24
2024-02-13T00:00:00.000Z,2.08,12.41,5.21,2.58,7.2,2.638,24
2024-02-14T00:00:00.000Z,0.99,4.44,2.04,1.36,2.61,0.865,24
2024-02-15T00:00:00.000Z,1.22,4.88,3.97,2.78,4.17,1.022,24
2024-02-16T00:00:00.000Z,4.05,8.32,5.22,4.46,5.98,1.227,24
2024-02-17T00:00:00.000Z,1.87,7.61,5.05,3.29,6.8,1.947,24
2024-02-18T00:00:00.000Z,0.61,5.93,2.5,1.94,3.52,1.246,24
2024-02-19T00:00:00.000Z,0.45,5.74,2.18,1.56,3.45,1.37,24
2024-02-20T00:00:00.000Z,1.18,6.26,5.01,3.98,5.7,1.299,24
2024-02-21T00:00:00.000Z,1.17,11.27,3.99,2.04,6.4,2.766,24
2024-02-22T00:00:00.000Z,1.89,8.56,4.76,2.5,7.18,2.346,24
