# Sensor Hyde St. & Golden Gate Ave. (BC), San Francisco, United States of America (Clarity/devxa9067)
# https://aqicn.org/station/@525958/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-08-12T00:00:00.000Z,4.42,7.96,6.01,5.19,6.78,0.997,24
2025-08-13T00:00:00.000Z,3.09,5.93,3.77,3.28,4.78,0.937,24
2025-08-14T00:00:00.000Z,2.11,5.62,2.47,2.19,4.13,1.083,24
2025-08-15T00:00:00.000Z,5.04,8.76,7.9,6.43,8.14,1.058,24
2025-08-16T00:00:00.000Z,1.83,4.78,2.67,2.13,3.43,0.854,24
2025-08-17T00:00:00.000Z,3.13,5.61,4.65,4.11,5.22,0.771,24
2025-08-18T00:00:00.000Z,4.71,6.29,5.16,4.94,5.46,0.394,24
2025-08-19T00:00:00.000Z,4.91,6.39,5.58,5.29,6.05,0.453,24
2025-08-20T00:00:00.000Z,6.01,8.56,6.67,6.32,7.84,0.812,24
2025-08-21T00:00:00.000Z,7.68,10.88,8.78,8.53,10.18,0.953,24
2025-08-22T00:00:00.000Z,6.17,11.65,8.75,7.18,11.17,1.999,24
2025-08-23T00:00:00.000Z,3.5,7.45,4.86,4.09,6.52,1.353,24
2025-08-24T00:00:00.000Z,3.42,7.22,4.36,3.85,6.55,1.373,24
2025-08-25T00:00:00.000Z,3.62,6.2,4.51,3.89,5.63,0.882,24
2025-08-26T00:00:00.000Z,5.3,8.3,7.39,7.15,7.61,0.679,24
2025-08-27T00:00:00.000Z,7.47,8.88,8.07,7.7,8.69,0.495,24
2025-08-28T00:00:00.000Z,5.05,8.52,6.43,5.91,8.38,1.236,24
2025-08-29T00:00:00.000Z,4.63,7.56,5.52,4.9,6.98,1.078,24
2025-08-30T00:00:00.000Z,6.3,8.98,7.37,6.78,8.47,0.875,24
2025-08-31T00:00:00.000Z,7.84,9.48,9.02,8.64,9.24,0.423,24
2025-09-01T00:00:00.000Z,4.91,9.08,7.18,6.23,8.27,1.344,24
2025-09-02T00:00:00.000Z,6.04,8.38,7.89,6.64,8.23,0.846,24
2025-09-03T00:00:00.000Z,5.37,6.65,6.26,6.11,6.44,0.303,24
2025-09-04T00:00:00.000Z,3.03,5.79,4.26,3.67,5.35,0.988,24
2025-09-05T00:00:00.000Z,3.35,6.07,4,3.56,4.83,0.862,12
2025-09-06T00:00:00.000Z,3.75,7.53,6,4.62,6.82,1.219,24
2025-09-07T00:00:00.000Z,5.35,6.51,5.85,5.8,6.16,0.287,24
2025-09-08T00:00:00.000Z,2.37,5.23,3.65,3.15,4.84,0.977,24
2025-09-09T00:00:00.000Z,3.52,4.55,3.71,3.65,4.21,0.334,24
2025-09-10T00:00:00.000Z,2.74,5.49,3.78,3.12,4.43,0.751,24
2025-09-11T00:00:00.000Z,5.61,7.95,7.43,7.27,7.58,0.496,24
2025-09-12T00:00:00.000Z,7.14,7.98,7.51,7.21,7.93,0.348,24
2025-09-13T00:00:00.000Z,5.3,6.99,6.13,5.91,6.33,0.363,24
2025-09-14T00:00:00.000Z,3.88,4.94,4.22,4.01,4.54,0.334,24
2025-09-15T00:00:00.000Z,2.73,10.34,4.72,3.33,8.69,2.699,24
